                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    130,                0.65456,                 0.5398,                 1.1507,                0.88591,                0.74833,                0.85077,                0.55907,                 1.2172,                0.78837,                 1.6784,              0.0036145,              0.0036145,              0.0036145
                    131,                0.65192,                0.53982,                  1.146,                0.82997,                0.80726,                0.85131,                0.55784,                 1.2066,                0.79368,                 1.6731,               0.003565,               0.003565,               0.003565
                    132,                0.66087,                0.54727,                 1.1523,                0.84654,                0.79749,                0.85376,                0.56042,                  1.201,                0.78712,                 1.6476,              0.0035155,              0.0035155,              0.0035155
                    133,                0.65063,                0.53752,                 1.1452,                0.86647,                0.76955,                0.85726,                0.55872,                 1.1941,                0.80068,                 1.6542,               0.003466,               0.003466,               0.003466
                    134,                0.65161,                 0.5411,                  1.155,                0.88373,                0.76955,                0.85733,                 0.5625,                 1.1983,                0.79948,                 1.6583,              0.0034165,              0.0034165,              0.0034165
                    135,                0.63557,                0.52743,                 1.1326,                0.86837,                0.78212,                0.85554,                 0.5652,                 1.2051,                0.78542,                 1.6722,               0.003367,               0.003367,               0.003367
                    136,                0.63638,                0.52095,                 1.1398,                0.86576,                0.80165,                0.85883,                 0.5682,                 1.2229,                 0.8017,                 1.6968,              0.0033175,              0.0033175,              0.0033175
                    137,                 0.6308,                0.51507,                 1.1313,                0.84713,                0.81006,                0.85975,                0.56637,                  1.222,                0.80521,                 1.6818,               0.003268,               0.003268,               0.003268
                    138,                0.63153,                0.51147,                 1.1312,                0.85479,                0.81394,                0.86207,                0.56955,                 1.2105,                0.79515,                 1.6721,              0.0032185,              0.0032185,              0.0032185
                    139,                0.64057,                0.51668,                 1.1384,                0.86112,                0.80536,                0.86329,                0.57101,                 1.2005,                0.76886,                 1.6574,               0.003169,               0.003169,               0.003169
                    140,                0.63205,                0.51735,                 1.1335,                 0.8507,                0.80379,                0.86152,                0.56486,                 1.2003,                0.80531,                  1.658,              0.0031195,              0.0031195,              0.0031195
                    141,                0.61811,                0.50202,                 1.1208,                0.85995,                0.78041,                0.85641,                0.56573,                  1.205,                0.79884,                 1.6646,                0.00307,                0.00307,                0.00307
                    142,                0.61458,                0.50494,                 1.1157,                 0.8141,                 0.8352,                0.85776,                0.56317,                 1.2099,                0.81185,                 1.6764,              0.0030205,              0.0030205,              0.0030205
                    143,                0.62498,                0.50714,                 1.1249,                0.84568,                0.81895,                0.86363,                 0.5681,                 1.2185,                0.78645,                  1.681,               0.002971,               0.002971,               0.002971
                    144,                 0.6188,                0.50012,                 1.1206,                0.83712,                0.83267,                0.86479,                0.57204,                 1.2151,                0.77968,                 1.6762,              0.0029215,              0.0029215,              0.0029215
                    145,                0.61748,                0.49466,                 1.1152,                 0.8303,                0.81316,                0.85927,                0.56673,                 1.2126,                0.80623,                 1.6832,               0.002872,               0.002872,               0.002872
                    146,                0.61019,                0.48507,                 1.1159,                0.83856,                0.80028,                0.85502,                0.56923,                 1.2086,                0.81745,                 1.6752,              0.0028225,              0.0028225,              0.0028225
                    147,                0.60431,                0.49644,                 1.1114,                 0.8633,                0.77616,                0.84853,                0.56603,                 1.1966,                0.81276,                 1.6639,               0.002773,               0.002773,               0.002773
                    148,                0.60243,                0.48804,                 1.1128,                0.83481,                0.80168,                0.84874,                0.56845,                 1.1942,                0.81542,                 1.6596,              0.0027235,              0.0027235,              0.0027235
                    149,                0.60136,                0.48221,                 1.1088,                0.84244,                0.78412,                0.84569,                0.56379,                 1.2032,                0.83885,                  1.678,               0.002674,               0.002674,               0.002674
                    150,                0.60517,                0.48274,                 1.1105,                0.82184,                0.80307,                0.84751,                0.56081,                 1.2107,                0.83934,                 1.6845,              0.0026245,              0.0026245,              0.0026245
                    151,                0.59285,                0.47423,                 1.1038,                0.84511,                0.80012,                0.85096,                0.56161,                 1.2124,                0.84453,                 1.6837,               0.002575,               0.002575,               0.002575
                    152,                 0.6019,                0.47068,                 1.1049,                0.85666,                0.77654,                0.84812,                0.56479,                 1.2077,                0.83371,                 1.6831,              0.0025255,              0.0025255,              0.0025255
