                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.91324,                0.86967,                 1.3325,                0.86019,                0.80447,                0.87334,                0.56418,                 1.2029,                0.75859,                 1.5254,               0.004951,               0.004951,               0.004951
                    155,                0.91745,                0.85581,                 1.3416,                0.87041,                0.80726,                 0.8726,                0.56672,                 1.1972,                0.74739,                 1.5159,               0.004918,               0.004918,               0.004918
                    156,                0.89054,                0.84537,                 1.3122,                0.85497,                0.81145,                0.87285,                0.56906,                 1.1983,                0.73844,                 1.5138,               0.004885,               0.004885,               0.004885
                    157,                0.92225,                 0.8799,                 1.3389,                0.87038,                0.80587,                0.87244,                0.56743,                 1.1895,                0.74708,                 1.5113,               0.004852,               0.004852,               0.004852
                    158,                0.92509,                0.86583,                 1.3213,                0.86881,                0.81704,                0.87318,                 0.5715,                 1.1931,                0.74271,                 1.5127,               0.004819,               0.004819,               0.004819
                    159,                0.89105,                0.82792,                 1.3116,                0.85957,                0.80359,                0.87126,                0.56481,                 1.2008,                0.74898,                 1.5138,               0.004786,               0.004786,               0.004786
                    160,                0.91005,                0.83314,                  1.318,                0.84498,                0.82402,                 0.8738,                 0.5681,                 1.1981,                 0.7421,                 1.5143,               0.004753,               0.004753,               0.004753
                    161,                 0.9041,                0.87051,                 1.3087,                0.83454,                0.81983,                0.86959,                0.56869,                 1.2021,                0.74856,                 1.5139,                0.00472,                0.00472,                0.00472
                    162,                0.88287,                0.83386,                 1.3121,                0.85168,                  0.802,                0.86516,                0.56191,                 1.2061,                0.75713,                 1.5197,               0.004687,               0.004687,               0.004687
                    163,                0.91292,                 0.8712,                 1.3221,                0.85253,                0.79888,                0.86719,                0.56437,                 1.2116,                 0.7501,                 1.5235,               0.004654,               0.004654,               0.004654
                    164,                0.90357,                 0.8167,                 1.3161,                0.85059,                0.80307,                0.87219,                0.56499,                 1.2093,                0.76107,                  1.517,               0.004621,               0.004621,               0.004621
                    165,                0.89987,                 0.8483,                 1.3049,                0.84622,                0.79928,                0.86921,                0.56301,                 1.2027,                0.76227,                 1.5143,               0.004588,               0.004588,               0.004588
                    166,                0.90154,                0.82819,                 1.2998,                0.85889,                0.79906,                 0.8666,                0.56184,                 1.2138,                0.76708,                 1.5216,               0.004555,               0.004555,               0.004555
                    167,                0.90266,                  0.834,                 1.3121,                0.84198,                0.80587,                0.86566,                0.56249,                 1.2153,                0.77112,                 1.5276,               0.004522,               0.004522,               0.004522
                    168,                0.90615,                 0.8623,                 1.3156,                0.84491,                0.80656,                0.86889,                0.56324,                 1.2113,                 0.7755,                 1.5264,               0.004489,               0.004489,               0.004489
                    169,                 0.8829,                0.83445,                 1.3093,                0.87718,                  0.788,                0.87195,                 0.5636,                 1.2094,                0.76737,                 1.5329,               0.004456,               0.004456,               0.004456
                    170,                0.86964,                0.81433,                 1.2932,                0.86281,                0.79931,                0.87142,                0.56778,                 1.2029,                0.76007,                 1.5273,               0.004423,               0.004423,               0.004423
                    171,                0.86499,                0.81798,                 1.2869,                0.86684,                 0.7905,                0.87129,                0.57077,                 1.2043,                0.76005,                  1.528,                0.00439,                0.00439,                0.00439
                    172,                0.88422,                0.81584,                 1.3026,                 0.8733,                0.79898,                0.86956,                0.56828,                 1.2054,                0.76294,                 1.5254,               0.004357,               0.004357,               0.004357
                    173,                0.89011,                0.83754,                  1.303,                0.86548,                 0.7919,                0.86719,                0.56501,                 1.2151,                0.76003,                 1.5337,               0.004324,               0.004324,               0.004324
                    174,                0.87934,                0.82029,                 1.3008,                0.86118,                 0.7933,                0.86701,                0.56703,                 1.2143,                0.75933,                 1.5342,               0.004291,               0.004291,               0.004291
                    175,                0.87765,                0.81992,                 1.2902,                0.85571,                0.80587,                0.86776,                 0.5692,                 1.2038,                0.76298,                 1.5263,               0.004258,               0.004258,               0.004258
                    176,                0.89884,                0.82314,                 1.3102,                0.85208,                0.80447,                0.86854,                0.56919,                 1.2037,                0.76079,                 1.5238,               0.004225,               0.004225,               0.004225
                    177,                0.87916,                0.80478,                 1.3067,                 0.8449,                0.79887,                0.86799,                0.56787,                  1.205,                0.76984,                 1.5209,               0.004192,               0.004192,               0.004192
                    178,                0.89031,                0.81707,                  1.289,                0.83946,                  0.796,                0.86388,                0.56839,                 1.2035,                0.77003,                 1.5207,               0.004159,               0.004159,               0.004159
                    179,                0.86477,                0.80884,                 1.3001,                0.84799,                0.80247,                0.86261,                0.56598,                 1.2068,                0.76802,                 1.5214,               0.004126,               0.004126,               0.004126
                    180,                0.88491,                 0.8096,                 1.3049,                0.85418,                0.80173,                0.86277,                0.56548,                 1.2075,                0.76463,                 1.5224,               0.004093,               0.004093,               0.004093
                    181,                0.88785,                0.81592,                 1.3036,                0.85142,                0.80447,                0.86178,                0.56383,                 1.2125,                0.76916,                 1.5299,                0.00406,                0.00406,                0.00406
                    182,                0.88281,                0.81535,                 1.2921,                0.86587,                0.78911,                 0.8641,                0.56349,                 1.2166,                0.77254,                 1.5334,               0.004027,               0.004027,               0.004027
                    183,                0.87733,                0.80451,                 1.2906,                0.86017,                0.80587,                0.86726,                  0.566,                 1.2115,                0.76632,                 1.5284,               0.003994,               0.003994,               0.003994
                    184,                0.86864,                0.81457,                   1.28,                0.85548,                0.81006,                0.86664,                0.56741,                 1.2163,                0.76817,                 1.5352,               0.003961,               0.003961,               0.003961
                    185,                0.87813,                  0.807,                  1.296,                0.86181,                0.81006,                0.86874,                0.56755,                 1.2133,                0.76778,                 1.5353,               0.003928,               0.003928,               0.003928
                    186,                 0.8664,                0.79897,                 1.2861,                0.85708,                0.81285,                 0.8688,                0.56815,                 1.2072,                0.77113,                 1.5299,               0.003895,               0.003895,               0.003895
                    187,                0.87832,                0.79179,                 1.2962,                0.85692,                0.81134,                 0.8675,                0.56711,                 1.2033,                0.76553,                 1.5284,               0.003862,               0.003862,               0.003862
                    188,                0.87303,                0.80762,                 1.2823,                0.85101,                0.80571,                0.86461,                0.56507,                 1.2067,                0.76644,                 1.5306,               0.003829,               0.003829,               0.003829
