                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                0.82142,                0.74907,                  1.281,                0.87236,                0.79231,                0.86899,                0.57238,                 1.1622,                0.71469,                 1.5723,                0.00505,                0.00505,                0.00505
                    102,                0.82891,                0.74731,                 1.2916,                0.87938,                0.78405,                0.87348,                0.57091,                 1.1579,                0.71353,                 1.5743,              0.0050005,              0.0050005,              0.0050005
                    103,                0.84014,                0.75319,                 1.2887,                0.86206,                0.78552,                0.86637,                0.56596,                 1.1609,                0.72957,                 1.5912,               0.004951,               0.004951,               0.004951
                    104,                0.82169,                0.73202,                 1.2834,                 0.8672,                0.78911,                0.86518,                0.57285,                 1.1494,                0.69342,                 1.5623,              0.0049015,              0.0049015,              0.0049015
                    105,                0.80873,                0.74825,                 1.2827,                0.82626,                0.80366,                0.85131,                0.55835,                  1.162,                0.72885,                 1.5973,               0.004852,               0.004852,               0.004852
                    106,                0.82168,                0.73045,                 1.2778,                0.83317,                0.82263,                0.86761,                0.57728,                 1.1452,                0.69391,                 1.5657,              0.0048025,              0.0048025,              0.0048025
                    107,                0.81326,                0.72186,                 1.2801,                 0.8557,                0.79609,                0.86715,                0.57172,                 1.1595,                0.72627,                 1.5777,               0.004753,               0.004753,               0.004753
                    108,                0.81121,                 0.7371,                 1.2706,                 0.8587,                 0.7933,                0.86078,                0.56668,                 1.1695,                0.72888,                 1.5834,              0.0047035,              0.0047035,              0.0047035
                    109,                0.80459,                 0.7046,                 1.2677,                0.83952,                0.81102,                0.86429,                0.56442,                 1.1866,                0.73833,                 1.5978,               0.004654,               0.004654,               0.004654
                    110,                0.79454,                0.71321,                 1.2575,                0.87159,                0.79628,                0.86858,                0.56883,                 1.1688,                0.71339,                 1.5842,              0.0046045,              0.0046045,              0.0046045
                    111,                0.81144,                0.72078,                 1.2704,                 0.8844,                0.77514,                0.86847,                0.56198,                 1.1821,                0.71399,                 1.5946,               0.004555,               0.004555,               0.004555
                    112,                0.79455,                0.69745,                 1.2588,                0.84691,                0.80587,                 0.8648,                 0.5678,                 1.1722,                0.71881,                  1.588,              0.0045055,              0.0045055,              0.0045055
                    113,                0.80161,                0.70695,                 1.2604,                0.86146,                0.80587,                0.87109,                0.57036,                 1.1659,                0.72315,                 1.5651,               0.004456,               0.004456,               0.004456
                    114,                0.79437,                0.69553,                 1.2601,                0.83972,                0.79755,                0.86198,                0.56854,                   1.17,                0.72539,                 1.5791,              0.0044065,              0.0044065,              0.0044065
                    115,                0.78628,                0.70002,                 1.2483,                0.86638,                0.79609,                0.86543,                0.57381,                 1.1615,                0.71298,                 1.5882,               0.004357,               0.004357,               0.004357
                    116,                0.78324,                0.68546,                 1.2465,                0.86465,                0.81425,                0.86673,                0.57205,                  1.181,                0.69898,                 1.6032,              0.0043075,              0.0043075,              0.0043075
                    117,                0.79225,                0.69258,                 1.2489,                0.87365,                 0.7905,                0.87248,                0.57336,                 1.1738,                0.70201,                 1.5987,               0.004258,               0.004258,               0.004258
                    118,                0.78553,                0.68157,                 1.2468,                 0.8246,                0.81564,                0.86587,                0.56909,                 1.1759,                0.72691,                 1.5969,              0.0042085,              0.0042085,              0.0042085
                    119,                 0.7786,                   0.68,                 1.2396,                0.84734,                 0.7933,                0.86663,                0.57685,                 1.1617,                 0.7116,                 1.5848,               0.004159,               0.004159,               0.004159
                    120,                0.76855,                0.67985,                 1.2352,                0.87642,                0.80229,                0.87526,                0.58207,                 1.1544,                0.68249,                 1.5762,              0.0041095,              0.0041095,              0.0041095
                    121,                0.76643,                0.66333,                 1.2276,                 0.8693,                0.79888,                0.87213,                0.57944,                 1.1453,                0.71796,                 1.5842,                0.00406,                0.00406,                0.00406
